Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71
,2000,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,,2008,,,2009,,,2010,,,2011,,,2012,,,2013,,,2014,,,2015,,,2016,,,2017,,,2018,,,2019,,,2020,,,2021,,,2022 (P),,,2023 (A),,
Comunidad Autónoma,Valor,Índice España = 100,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual,Valor,Índice España = 100,Tasa de Variación Interanual
Sevilla,12121,0.7590806613226453,13142,0.7642919453329456,0.08423397409454658,14323,0.7913696889330902,0.08986455638411206,15373,0.8081270041528675,0.07330866438595263,16309,0.812727363332835,0.060885968906524424,17573,0.8266923836853742,0.07750321908148883,18590,0.820569410726109,0.05787287315768519,19814,0.8318219983207389,0.06584185045723512,19946,0.8244874338624338,0.006661956192591134,19124,0.8264119960243723,-0.041211270430161484,18891,0.8166255997925043,-0.012183643589207316,18686,0.8171958366133123,-0.010851728336244815,18194,0.821028880866426,-0.026329872631916995,17669,0.8024433443843952,-0.028855666703308747,18032,0.8058994413407822,0.02054445639255187,18594,0.7933609250330673,0.03116681455190773,18947,0.7833223085827683,0.018984618694202426,19774,0.7860550166958181,0.04364807093471268,20429,0.7872447013487476,0.033124304642459856,21043,0.7903474178403755,0.030055313524891103,19208,0.8053331097228628,-0.08720239509575634,21346,0.8180424618686288,0.11130778842149103,23032,0.801168776958397,0.0789843530403822,,,
ARAGÓN,17016,1.0656312625250501,18231,1.060250072695551,0.07140338504936539,19492,1.0769655782087408,0.06916790082825952,20570,1.0813226094727435,0.055304740406320496,21676,1.0801813923356756,0.05376762275157998,22932,1.0787975725643317,0.05794427016054615,24484,1.0807327300816596,0.06767835339263906,26080,1.0948782535684298,0.06518542721777498,26519,1.0961888227513228,0.016832822085889543,25150,1.0868156086599543,-0.05162336438025572,25375,1.0969178230233865,0.008946322067594492,25015,1.0939823318464095,-0.01418719211822661,24008,1.0833935018050542,-0.040255846492104785,24232,1.1005041100867432,0.009330223258913639,24557,1.0975195530726256,0.01341201716738194,25185,1.0745829244357212,0.025573156330170654,26243,1.0849594840416736,0.0420091324200913,27357,1.0874940372078232,0.04244941508211708,28281,1.0898265895953758,0.033775633293124274,29043,1.0908169014084508,0.026943884586825062,27003,1.1321537881011279,-0.07024067761594877,29144,1.116885107687591,0.07928748657556572,32562,1.132670098789481,0.11727971452099917,34658,1.1191552570395247,0.06436951047232964
Huesca,16215,1.0154684368737474,17992,1.0463506833381797,0.1095898859081097,19295,1.0660809989502182,0.07242107603379289,20409,1.0728591704778425,0.05773516455040162,21296,1.0612448298201027,0.04346121809005821,22077,1.0385755280613445,0.036673553719008156,23655,1.0441403663650408,0.07147710286723741,25828,1.0842989084802688,0.09186218558444303,27230,1.1255787037037037,0.05428217438438909,25509,1.1023291992567306,-0.06320235034887989,26084,1.1275666796351533,0.022541063938217976,25978,1.1360972623108545,-0.0040637938966415765,24813,1.1197202166064981,-0.04484563861729152,25616,1.1633589172986967,0.03236206827066468,25476,1.1385921787709496,-0.005465334166146141,25867,1.103682211887187,0.015347778301146198,28169,1.1645857449975194,0.08899369853481276,28467,1.1316186993162665,0.01057900528950273,28749,1.1078612716763006,0.009906207187269533,29643,1.1133521126760564,0.03109673379943656,28385,1.1900968512850614,-0.042438349694700284,30234,1.158657162566107,0.06514003875286245,33121,1.1521149297342423,0.09548852285506393,,,
Teruel,17137,1.0732089178356714,18328,1.0658912474556557,0.06949874540468004,19449,1.0745897563401292,0.061163247490178874,19843,1.0431057141355202,0.020258110956861586,20739,1.033487815817013,0.0451544625308673,22355,1.0516535729406784,0.07792082549785428,23667,1.0446700507614213,0.05868933124580633,24955,1.047649034424853,0.054421768707483054,25799,1.066426917989418,0.03382087757964336,24210,1.0461950650360832,-0.061591534555602956,24291,1.0500583581895993,0.0033457249070631967,24009,1.0499868800839676,-0.01160923798937874,23643,1.0669223826714802,-0.015244283393727298,23994,1.0896952631817975,0.01484583174724019,24326,1.087195530726257,0.013836792531466191,24012,1.0245338567222768,-0.012907999671133763,23993,0.9919381511493303,-0.000791271031151064,23935,0.9514628716807123,-0.002417371733422269,25241,0.9726782273603083,0.05456444537288485,25570,0.9603755868544601,0.013034348876827417,23292,0.9765628275544003,-0.08908877590926867,26341,1.0094657775733886,0.13090331444272718,30110,1.0473772088493112,0.1430849246421928,,,
Zaragoza,17189,1.0764654308617234,18273,1.0626926432102355,0.06306358717784621,19546,1.079949168462346,0.06966562688119082,20722,1.089312936971035,0.06016576281592134,21912,1.0919419943190312,0.05742688929640005,23225,1.0925812673472268,0.05992150419861253,24806,1.0949459280512028,0.06807319698600645,26312,1.1046179680940387,0.06071111827783593,26462,1.0938326719576719,0.005700820918212113,25207,1.089278769283955,-0.047426498375028325,25371,1.0967449098690183,0.006506129249811643,24939,1.0906586197848334,-0.017027314650585268,23874,1.077346570397112,-0.04270419824371463,23946,1.0875153276715563,0.0030158331239005243,24378,1.0895195530726256,0.018040591330493516,25194,1.074966932627896,0.03347280334728042,26118,1.079791632214321,0.036675398904501,27582,1.0964382254730483,0.05605329657707325,28597,1.102003853564547,0.036799361902690064,29386,1.1036995305164319,0.027590306675525422,27197,1.1402876189677582,-0.07449125433880077,29279,1.1220587108147466,0.07655256094422169,32772,1.1399749547794629,0.11930052255883061,,,
"ASTURIAS, PRINCIPADO DE",13279,0.8316007014028056,14340,0.8339633614422798,0.07990059492431656,15188,0.839162384662136,0.05913528591352857,16039,0.8431372549019608,0.05603107716618383,17055,0.8499028255344595,0.06334559511191462,18482,0.8694547678411817,0.08367047786572845,20059,0.885411608916354,0.08532626339140781,21416,0.8990764063811922,0.06765043122787784,21987,0.9088541666666666,0.02666230855435181,20778,0.897886867464673,-0.054987037795060756,20992,0.907448234124411,0.010299355087111328,20706,0.9055366045657308,-0.013624237804878092,19867,0.8965252707581227,-0.04051965613831743,19475,0.8844634179572187,-0.019731212563547595,19588,0.8754413407821229,0.005802310654685394,20497,0.8745573238895763,0.04640596283438847,20913,0.864602282123367,0.020295653022393445,21897,0.8704484019716966,0.04705207287333235,22651,0.8728709055876686,0.03443394072247341,23220,0.872112676056338,0.02512030373934926,21069,0.8833591882939918,-0.09263565891472869,23446,0.8985207327354947,0.11281978261901382,26361,0.9169681369138722,0.12432824362364592,28130,0.9083570136915525,0.06710671067106722
"BALEARS, ILLES",20045,1.2553231462925851,21350,1.2416400116312882,0.06510351708655526,21837,1.2065307475551135,0.02281030444964882,22109,1.1622246753929453,0.012455923432705962,22975,1.1449145363033837,0.03916956895381962,24054,1.131580185350708,0.046964091403699726,25259,1.1149415140145664,0.05009561819240038,26092,1.0953820319059613,0.032978344352508016,26377,1.0903191137566137,0.010922888241606588,24832,1.0730737651786872,-0.05857375744019411,24638,1.0650585743310423,-0.0078125,24324,1.0637627919181318,-0.012744540952999484,23810,1.0744584837545126,-0.021131392863015908,23719,1.077206049321041,-0.0038219235615287728,24454,1.0929162011173184,0.03098781567519704,25732,1.0979220890045653,0.05226138872986019,26922,1.1130312551678518,0.04624591947769319,28001,1.1130942916202895,0.040078746006983135,28906,1.1139113680154142,0.03232027427591877,29458,1.1064037558685447,0.019096381374109184,22611,0.948010565594734,-0.23243261592776154,25807,0.9890013029815283,0.14134713192693815,30997,1.0782315291498539,0.201108226450188,34381,1.1102105399121673,0.1091718553408394
CANARIAS,14985,0.938439378757515,16143,0.9388194242512359,0.07727727727727718,16815,0.9290568539698326,0.0416279501951311,17480,0.9188876623035274,0.039548022598870025,17980,0.895998405342104,0.028604118993134975,18708,0.8800865597215035,0.040489432703003425,19484,0.8600308982564555,0.04147958092794535,20276,0.8512174643157011,0.04064873742557995,20476,0.8463955026455027,0.009863878477017085,19421,0.8392463592757443,-0.05152373510451258,19355,0.8366835256992176,-0.003398383193450427,19099,0.8352575876847721,-0.01322655644536297,18317,0.8265794223826715,-0.040944552070789064,18160,0.8247422680412371,-0.008571272588305923,18268,0.8164469273743017,0.005947136563876576,18881,0.8056065196057516,0.03355594482154589,19450,0.8041177443360344,0.03013611567183938,20296,0.80680553347114,0.043496143958868805,20853,0.8035838150289017,0.027443831296807275,21159,0.7947042253521127,0.014674147604661236,17239,0.7227789191228879,-0.1852639538730564,19021,0.7289415191231701,0.10337026509658331,22096,0.768609990260192,0.16166342463592875,24345,0.7861340738827176,0.10178312816799417
"Palmas, Las",15521,0.9720065130260521,16700,0.9712125617912184,0.07596160041234468,17258,0.9535333443836677,0.03341317365269458,17850,0.938337801608579,0.03430293197357748,18123,0.9031245328150695,0.015294117647058902,18554,0.8728418873782754,0.023781934558296136,19353,0.8542485102626352,0.04306349035248469,20021,0.840512174643157,0.03451661241151238,20147,0.8327959656084656,0.006293391938464676,19219,0.8305172637310402,-0.04606144835459369,18796,0.8125189123762591,-0.02200946979551488,18561,0.8117292049330884,-0.012502660140455424,17743,0.8006768953068593,-0.04407090135229785,17832,0.8098460420545892,0.005016062672603239,17876,0.7989273743016759,0.0024674742036787656,18321,0.7817126765370994,0.024893712239874688,19181,0.792996527203572,0.04694066917744655,19945,0.7928525997773891,0.039831082842396226,20595,0.7936416184971098,0.03258962145901223,20864,0.7836244131455399,0.013061422675406664,16895,0.7083560437717497,-0.19023197852760731,18912,0.7247643136353185,0.11938443326427928,22228,0.7732016140253235,0.1753384094754653,,,
Santa Cruz de Tenerife,14398,0.9016783567134269,15530,0.9031695260250072,0.07862203083761643,16328,0.902149290016023,0.051384417256922,17073,0.8974925090679704,0.04562714355707986,17824,0.8882244480988688,0.0439875827329701,18877,0.8880368819682928,0.05907764811490135,19628,0.8663871110130215,0.03978386396143452,20554,0.8628883291351805,0.04717750152842881,20835,0.8612351190476191,0.013671304855502608,19641,0.8487532950175014,-0.057307415406767426,19964,0.8630095534517789,0.016445191181711616,19688,0.8610163561619872,-0.01382488479262678,18945,0.8549187725631769,-0.03773872409589596,18519,0.8410463690449158,-0.022486144101345973,18696,0.8355754189944135,0.009557751498461053,19494,0.831761744250544,0.04268292682926833,19745,0.8163138746485861,0.012875756643069725,20681,0.8221100333916362,0.0474044061787795,21134,0.814412331406551,0.02190416324162281,21478,0.8066854460093896,0.016277089050818594,17611,0.7383757494444677,-0.1800446968991526,19138,0.7334253085000383,0.08670717165407993,21953,0.7636357311812996,0.14708956003762141,,,
CANTABRIA,14966,0.937249498997996,16156,0.9395754579819715,0.07951356407857801,17099,0.9447483286369412,0.058368408021787666,17801,0.9357619723492614,0.04105503245803854,18744,0.9340708626102556,0.05297455199146106,19981,0.9399727148703957,0.0659944515578319,21184,0.9350695210770249,0.06020719683699505,22423,0.9413518052057095,0.05848753776435056,22852,0.9446097883597884,0.019132141105115297,21834,0.943520159025107,-0.044547523192718375,21850,0.9445381057363939,0.0007328020518457823,21435,0.9374180005247966,-0.01899313501144162,20691,0.9337093862815884,-0.03470958712386285,20299,0.9218856442163585,-0.01894543521337777,20747,0.9272402234636872,0.022070052711956167,21329,0.9100567478772881,0.028052248517858036,22072,0.9125186042665785,0.03483520090018288,22922,0.9111941485132772,0.038510329829648526,23818,0.9178420038535645,0.03908908472210104,24515,0.9207511737089202,0.029263582164749335,22279,0.9340908138023563,-0.09120946359371818,24303,0.9313635318464015,0.09084788365725571,26505,0.9219771810212884,0.09060609801259112,28461,0.9190454662877809,0.07379739671760044
CASTILLA Y LEÓN,14453,0.9051227454909819,15429,0.8972957255015993,0.06752923268525568,16371,0.9045251118846345,0.06105385961501075,17310,0.909951111812017,0.05735752244823167,18329,0.9133901430208801,0.05886770652801854,19448,0.9148986216305217,0.06105079382399481,20604,0.9094681085853012,0.05944055944055937,21805,0.915407220822838,0.058289652494661226,22108,0.9138558201058201,0.013895895436826455,21374,0.9236420206559786,-0.03320065134792838,21487,0.928846236977478,0.005286797043136504,21378,0.9349252164786145,-0.0050728347372830385,20823,0.9396660649819495,-0.025961268593881592,20474,0.9298333257641128,-0.016760313115305236,20694,0.9248715083798883,0.010745335547523771,21600,0.9216196612194394,0.04378080603073364,22369,0.9247974202083677,0.03560185185185194,23076,0.9173159484814756,0.03160624077965046,24216,0.9331791907514451,0.049401976079043175,24849,0.9332957746478874,0.026139742319127857,22934,0.9615529747180411,-0.07706547547184994,25020,0.9588411128995171,0.0909566582366792,27382,0.9524836510365938,0.09440447641886496,29698,0.9589899250839576,0.08458111167920523
Ávila,12532,0.7848196392785571,13069,0.7600465251526607,0.04285030322374728,13561,0.7492679153544395,0.03764633866401401,14157,0.7442043841665352,0.04394956124179639,15269,0.7609009817112673,0.07854771491135137,15706,0.7388624923554594,0.0286200799004519,16832,0.7429706466563673,0.07169234687380621,18203,0.7641897565071368,0.0814519961977187,18540,0.7663690476190477,0.01851343185189247,17999,0.7777969837085692,-0.029180151024811196,17998,0.7780227380797994,-5.555864214679129e-05,18087,0.7909997376016793,0.004944993888209792,17895,0.8075361010830325,-0.01061535909769451,17565,0.7977201507788728,-0.018440905280804665,17707,0.7913743016759777,0.008084258468545436,18220,0.7774032512693604,0.028971593155249442,18459,0.7631470150487846,0.01311745334796921,19225,0.7642311973286691,0.0414973725553931,20036,0.7721001926782274,0.042184655396618975,20760,0.7797183098591549,0.03613495707726089,19336,0.8106997610163096,-0.06859344894026975,20409,0.7821338238675558,0.05549234588332652,21890,0.761444274384305,0.07256602479298357,,,
Burgos,17824,1.1162324649298596,18608,1.0821750508868857,0.04398563734290839,19557,1.0805569368473396,0.05099957007738598,20855,1.0963044735320402,0.06637009766324087,22161,1.1043504260726567,0.06262287221289853,23538,1.1073058286682034,0.06213618519019892,24580,1.0849702052527035,0.0442688418727164,25952,1.089504617968094,0.05581773799837264,26802,1.1078869047619047,0.032752774352651004,25414,1.0982239315500626,-0.05178718006118943,25575,1.1055634807417973,0.006335090894782347,25762,1.1266509227674277,0.007311827956989259,25468,1.14927797833935,-0.011412157441192505,24696,1.1215768200190743,-0.030312549081199958,24708,1.104268156424581,0.0004859086491739717,25585,1.0916499551990442,0.03549457665533429,26648,1.1017033239622953,0.04154778190345909,28147,1.1188980760057243,0.056251876313419436,29444,1.1346435452793835,0.04607951113795439,29798,1.1191737089201879,0.01202282298600732,26984,1.131357175799757,-0.09443586817907246,28841,1.105273242891086,0.06881855914616075,30143,1.048525114790594,0.0451440657397455,,,
